Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product Bought Together (product.metafields.bls.bought_together),Countdown Timer (product.metafields.bls.countdown_timer),Custom product badge (product.metafields.bls.custom_product_badge),Information product tab (product.metafields.bls.information_product_tab),Short Description (product.metafields.bls.short_description),Add your name here (product.metafields.custom.add_your_name_here),Product grouped (product.metafields.custom.product_grouped),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Custom id identifier for product (product.metafields.kwik-cart.custom-id),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Low stock threshold (product.metafields.sam.lowstockthreshold),Hide product from search (product.metafields.seo.hidden),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Intl Market,Price / Intl Market,Compare At Price / Intl Market,Status
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari-1,DUSTY PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">dusty pink jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,8999.00,,true,true,,,,,25308442,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/915A9170-8B34-4C50-AEC0-F4A816022AF4.jpg?v=1710585643,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/32229E1E-2D8A-4CC6-8BD7-DAB4AD6D1163.jpg?v=1710585643,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A17AAD14-E4EB-49B9-BE36-606232E89743.jpg?v=1710585644,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-levender-pink-jamdani-handwoven-pure-muslin-silk-sari,DUSTY  PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">dusty pink jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,1,deny,manual,8499.00,,true,true,,,,,21900570,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/084B2775-CF19-4384-8275-3DB859A68E87.jpg?v=1710585570,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
copy-levender-pink-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B879BAAE-05FA-4C6C-A947-929D37878E8F.jpg?v=1710585571,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-levender-pink-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/AE4C763F-5985-49BF-8206-B7B69512F1EE.jpg?v=1710585570,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-jamdani-handwoven-pure-muslin-silk-sari,LAVENDER PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI MJS -47,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">Lavender  pink jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,8999.00,,true,true,,,,,16854298,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/E61F53D1-29C4-450F-8E62-870FEF4EC5D5.jpg?v=1710585520,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-peach-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/809B535B-5C91-472F-83B7-CE0D1290C9FC.jpg?v=1710585520,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5AB7BE87-900B-44B2-8404-AE811159DE5C.jpg?v=1710585519,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-orange-jamdani-handwoven-pure-muslin-silk-sari,PEACH JAMDANI HANDWOVEN PURE MUSLIN SILK SARI MJS -56,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">Peach jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, HANDWOVEN, JAMDANI, Muslin, saree, Silk, Trending",true,Title,Default Title,,,,,,,,,490.0,shopify,2,deny,manual,8999.00,,true,true,,,,,12430618,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5E91DA5F-6FAB-49AD-A9BE-1B379EB892D9.jpg?v=1766480730,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-peach-orange-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/2F3C8256-6A49-417B-B762-24600D22843C.jpg?v=1766480730,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-orange-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/62658993-7E4F-4182-8B7A-EBB4CAF5A0D5.jpg?v=1766480730,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-orange-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/212BA6FF-7630-4AC0-9B2A-EC9E6A651B04.jpg?v=1766480730,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-peach-orange-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/EE25FD8E-7009-41C6-ADF6-02D332300269.jpg?v=1766480730,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari,PEACH ORANGE JAMDANI HANDWOVEN PURE MUSLIN SILK SARI,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">Peach orange jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,1,deny,manual,8999.00,,true,true,,,,,08793370,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/9B90A0CD-4A3D-4C45-91E8-9ECBCC3FC49F.jpg?v=1710585365,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/3AC6067C-95D7-409C-A069-C562DCE2BAF9.jpg?v=1710585364,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-dusty-pink-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/19AD2661-8A7D-487D-8135-6956068E61B5.jpg?v=1710585364,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-brown-jamdani-handwoven-pure-muslin-silk-sari,DUSTY PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">Dusty pink jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,8999.00,,true,true,,,,,03255578,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B535F1B5-10EB-41FC-B156-623976B8EC93.jpg?v=1710585290,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-brown-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/69C6C488-1618-4AE8-8AC3-6273395D171B.jpg?v=1710585289,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-brown-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/2CDE6BC5-235B-4440-9887-669BCD420AA2.jpg?v=1710585290,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,BROWN JAMDANI HANDWOVEN PURE MUSLIN SILK SARI MJS -50,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">Brown jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, HANDWOVEN, JAMDANI, Muslin, saree, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,8499.00,,true,true,,,,,94703130,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/4000ED6A-7768-46B6-BDA1-76B75A148646.jpg?v=1766480231,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B3C9B5EC-C490-4070-8035-1D25CB5B35F5.jpg?v=1766480231,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/09731D7F-21E4-4ED9-8DAC-91DD8F2024AB.jpg?v=1766480231,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0D6C7DDD-FF23-4331-8087-51D17F6AC683.jpg?v=1766480231,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/73BB5EDE-D804-4BD4-9EEF-8938790E33BC.jpg?v=1766480231,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/85DD4474-E6AF-42A0-B598-1E2BB7AB259E.jpg?v=1766480231,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-green-jamdani-handwoven-pure-muslin-silk-sari,GREEN JAMDANI HANDWOVEN PURE MUSLIN SILK SARI,"<table width=""355"">
<tbody>
<tr>
<td width=""355""> green jamdani handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,1,deny,manual,8499.00,,true,true,,,,,92900890,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A7AA5D31-F301-4459-9649-60C93E60E611_14639537-2e59-4fbf-bf99-40eb6eb414d3.jpg?v=1710585109,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B0A37BF2-6D1B-4880-83F0-AA76BF916552_f88a211f-d362-4f08-878b-ede376a94bb1.jpg?v=1710585110,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/1C0DAB36-4B01-4ACC-9CE9-8FD3ACF930EF_1cb0f611-3407-4924-a6b3-9032660aa475.jpg?v=1710585110,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-green-jamdani-handwoven-pure-muslin-silk-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/2977D882-1C1E-404F-958E-284E17DF99F1_64988757-511b-4526-ba2a-36f8ca3d8a18.jpg?v=1710585110,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse,MUTERD COTTON BLOCK PRINT BLOUSE,"<p>MUSTERD COTTON BLOCK PRINT BLOUSE</p>
<p>DETAILS: ROUND NECK WITH WOODEN BUTTONS WTH BELL SLEEVES</p>
<p>FRONT OPEN</p>
<table width=""200"">
<tbody>
<tr>
<td width=""64""></td>
<td width=""64""></td>
<td width=""72""></td>
</tr>
<tr>
<td>SIZE</td>
<td>BUST</td>
<td>SHOULDER</td>
</tr>
<tr>
<td>S</td>
<td>38</td>
<td>14.5</td>
</tr>
<tr>
<td>M</td>
<td>40</td>
<td>15</td>
</tr>
<tr>
<td>L</td>
<td>42</td>
<td>15.5</td>
</tr>
<tr>
<td>XL</td>
<td>44</td>
<td>16</td>
</tr>
<tr>
<td>XXL</td>
<td>46</td>
<td>16.5</td>
</tr>
</tbody>
</table>
<p>DRY CLEAN FOR THE FIRST TIME SO THAT THE NATURAL COLOUR STAYS AND DOES NOT SPOIL YOUR SARI :)</p>
<p>GENTLE HAND WASH IN COLD WATER AND DRY IN SHADE.</p>
<p>Happy Handloom :)</p>
<p>NO RETURN OR EXCHANGE ON THIS PRODUCT</p>",Weavekala,,"","",false,Size,xxl,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/97D5E35C-D07C-4A83-90F4-F97DF14E679F.jpg?v=1710407202,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-blue-cotton-block-print-blouse,,,,,,,,,XL,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A2C4304C-D3A6-4E27-94FB-881375675C8C.jpg?v=1710407202,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse,,,,,,,,,S,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse,,,,,,,,,M,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse,,,,,,,,,L,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-black-cotton-block-print-blouse,BLUE COTTON BLOCK PRINT BLOUSE,"<p>BLUE COTTON BLOCK PRINT BLOUSE</p>
<p>DETAILS: ROUND NECK WITH WOODEN BUTTONS WTH BELL SLEEVES</p>
<p>FRONT OPEN</p>
<table width=""200"">
<tbody>
<tr>
<td width=""64""></td>
<td width=""64""></td>
<td width=""72""></td>
</tr>
<tr>
<td>SIZE</td>
<td>BUST</td>
<td>SHOULDER</td>
</tr>
<tr>
<td>S</td>
<td>38</td>
<td>14.5</td>
</tr>
<tr>
<td>M</td>
<td>40</td>
<td>15</td>
</tr>
<tr>
<td>L</td>
<td>42</td>
<td>15.5</td>
</tr>
<tr>
<td>XL</td>
<td>44</td>
<td>16</td>
</tr>
<tr>
<td>XXL</td>
<td>46</td>
<td>16.5</td>
</tr>
</tbody>
</table>
<p>DRY CLEAN FOR THE FIRST TIME SO THAT THE NATURAL COLOUR STAYS AND DOES NOT SPOIL YOUR SARI :)</p>
<p>GENTLE HAND WASH IN COLD WATER AND DRY IN SHADE.</p>
<p>Happy Handloom :)</p>
<p>NO RETURN OR EXCHANGE ON THIS PRODUCT</p>",Weavekala,,"","",true,Size,xxl,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,92081178,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/65CCEDAF-5412-4A6F-A047-EDFAB0A188B7.jpg?v=1710406993,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
copy-black-cotton-block-print-blouse,,,,,,,,,XL,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,92113946,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/51E0065E-8424-498E-BDB1-F2413A21DE8E.jpg?v=1710406993,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-black-cotton-block-print-blouse,,,,,,,,,S,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,92146714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-black-cotton-block-print-blouse,,,,,,,,,M,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,1,deny,manual,949.00,,true,true,,,,,92179482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-black-cotton-block-print-blouse,,,,,,,,,L,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,92212250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse-3,BLACK COTTON BLOCK PRINT BLOUSE,"<p>BLACK COTTON BLOCK PRINT BLOUSE</p>
<p>DETAILS: ROUND NECK WITH WOODEN BUTTONS WTH BELL SLEEVES</p>
<p>FRONT OPEN</p>
<table width=""200"">
<tbody>
<tr>
<td width=""64""></td>
<td width=""64""></td>
<td width=""72""></td>
</tr>
<tr>
<td>SIZE</td>
<td>BUST</td>
<td>SHOULDER</td>
</tr>
<tr>
<td>S</td>
<td>38</td>
<td>14.5</td>
</tr>
<tr>
<td>M</td>
<td>40</td>
<td>15</td>
</tr>
<tr>
<td>L</td>
<td>42</td>
<td>15.5</td>
</tr>
<tr>
<td>XL</td>
<td>44</td>
<td>16</td>
</tr>
<tr>
<td>XXL</td>
<td>46</td>
<td>16.5</td>
</tr>
</tbody>
</table>
<p>DRY CLEAN FOR THE FIRST TIME SO THAT THE NATURAL COLOUR STAYS AND DOES NOT SPOIL YOUR SARI :)</p>
<p>GENTLE HAND WASH IN COLD WATER AND DRY IN SHADE.</p>
<p>Happy Handloom :)</p>
<p>NO RETURN OR EXCHANGE ON THIS PRODUCT</p>",Weavekala,,"","",false,Size,xxl,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/DDEF56DC-9DDE-41BD-8B8E-121BD62B02F4.jpg?v=1710406814,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
copy-blue-cotton-block-print-blouse-3,,,,,,,,,XL,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A7466CFC-0BFC-4C16-81EF-12CD11877DB8.jpg?v=1710406813,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse-3,,,,,,,,,S,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse-3,,,,,,,,,M,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-blue-cotton-block-print-blouse-3,,,,,,,,,L,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-beige-maroon-cotton-block-print-blouse,RED MAROON  COTTON BLOCK PRINT BLOUSE,"<p>RED MAROON COTTON BLOCK PRINT BLOUSE</p>
<p>DETAILS: ROUND NECK WITH WOODEN BUTTONS WTH BELL SLEEVES</p>
<p>FRONT OPEN</p>
<table width=""200"">
<tbody>
<tr>
<td width=""64""></td>
<td width=""64""></td>
<td width=""72""></td>
</tr>
<tr>
<td>SIZE</td>
<td>BUST</td>
<td>SHOULDER</td>
</tr>
<tr>
<td>S</td>
<td>38</td>
<td>14.5</td>
</tr>
<tr>
<td>M</td>
<td>40</td>
<td>15</td>
</tr>
<tr>
<td>L</td>
<td>42</td>
<td>15.5</td>
</tr>
<tr>
<td>XL</td>
<td>44</td>
<td>16</td>
</tr>
<tr>
<td>XXL</td>
<td>46</td>
<td>16.5</td>
</tr>
</tbody>
</table>
<p>DRY CLEAN FOR THE FIRST TIME SO THAT THE NATURAL COLOUR STAYS AND DOES NOT SPOIL YOUR SARI :)</p>
<p>GENTLE HAND WASH IN COLD WATER AND DRY IN SHADE.</p>
<p>Happy Handloom :)</p>
<p>NO RETURN OR EXCHANGE ON THIS PRODUCT</p>",Weavekala,,"","",false,Size,xxl,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/4CC1AF06-39D0-48AD-AD66-E25E221AFD67.jpg?v=1710406466,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
copy-beige-maroon-cotton-block-print-blouse,,,,,,,,,XL,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/6B652093-2AB1-4588-A9E9-D03AFBA9B927.jpg?v=1710406467,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
copy-beige-maroon-cotton-block-print-blouse,,,,,,,,,S,,,,,,,,HANDBLOCKBLOUSE6,0.0,shopify,0,deny,manual,949.00,,true,true,,,,,HANDBLOCKBLOUSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
